Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover
150,1044X4,1044RPT15,1044,SCO,12,89.1862869263,2007,UNKN,LIGHT TO MEDIUM,NONE,832476.875,160766.421875,57.3199087269,-5.97514256848,2007,10
151,1044X4,1044RPT15,1044,SCO,12,38.0,1978,UNKN,LIGHT TO MEDIUM,NONE,832476.875,160766.421875,57.3199087269,-5.97514256848,1978,10
152,1044X5,1044RPT16,1044,SCO,12,96.3885803223,2007,UNKN,LIGHT TO MEDIUM,NONE,832667.5625,160412.625,57.3214319006,-5.98118776972,2007,10
153,1044X5,1044RPT16,1044,SCO,12,70.0,1978,UNKN,LIGHT TO MEDIUM,NONE,832667.5625,160412.625,57.3214319006,-5.98118776972,1978,10
154,1046X1,1046RPT15,1046,SCO,12,97.0,1978,SILT,ALL,NONE,832848.0,192189.65625,57.3386318777,-5.45470006585,1978,8
155,1046X1,1046RPT15,1046,SCO,12,95.2632064819,1998,SILT,ALL,NONE,832848.0,192189.65625,57.3386318777,-5.45470006585,1998,8
156,1046X1,1046RPT15,1046,SCO,12,96.4875564575,2007,SILT,ALL,NONE,832848.0,192189.65625,57.3386318777,-5.45470006585,2007,8
157,1046X2,1046RPT16,1046,SCO,12,92.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832754.5,192631.15625,57.3379945093,-5.4473004414,1978,8
158,1046X2,1046RPT16,1046,SCO,12,92.3619766235,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832754.5,192631.15625,57.3379945093,-5.4473004414,1998,8
159,1046X2,1046RPT16,1046,SCO,12,94.556137085,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832754.5,192631.15625,57.3379945093,-5.4473004414,2007,8
160,1046X3,1046RPT17,1046,SCO,12,91.0,1978,SILT,ALL,NONE,832417.0625,192257.125,57.3347986504,-5.45321825512,1978,8
161,1046X3,1046RPT17,1046,SCO,12,96.7646789551,2007,SILT,ALL,NONE,832417.0625,192257.125,57.3347986504,-5.45321825512,2007,8
162,1046X3,1046RPT17,1046,SCO,12,95.3996887207,1998,SILT,ALL,NONE,832417.0625,192257.125,57.3347986504,-5.45321825512,1998,8
163,1046X4,1046RPT18,1046,SCO,12,94.0,1978,SAND,LIGHT(SANDY),NONE,832172.625,192615.921875,57.3327702117,-5.44706374771,1978,8
164,1046X4,1046RPT18,1046,SCO,12,86.8036880493,1998,SAND,LIGHT(SANDY),NONE,832172.625,192615.921875,57.3327702117,-5.44706374771,1998,8
165,1046X4,1046RPT18,1046,SCO,12,92.9499435425,2007,SAND,LIGHT(SANDY),NONE,832172.625,192615.921875,57.3327702117,-5.44706374771,2007,8
166,1046X5,1046RPT19,1046,SCO,12,34.5525093079,2007,SAND,LIGHT(SANDY),NONE,832336.6875,192874.03125,57.3343585788,-5.44292219896,2007,8
167,1046X5,1046RPT19,1046,SCO,12,16.0,1978,SAND,LIGHT(SANDY),NONE,832336.6875,192874.03125,57.3343585788,-5.44292219896,1978,8
168,1047X1,1047RPT15,1047,SCO,8,86.0,1978,SAND,LIGHT(SANDY),NONE,832847.75,207192.78125,57.3452214176,-5.20586424683,1978,10
169,1047X1,1047RPT15,1047,SCO,8,69.8357620239,1998,SAND,LIGHT(SANDY),NONE,832847.75,207192.78125,57.3452214176,-5.20586424683,1998,10
170,1047X2,1047RPT16,1047,SCO,12,72.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832769.9375,207668.296875,57.3447244334,-5.19791507555,1978,8
171,1047X2,1047RPT16,1047,SCO,12,92.4829025269,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832769.9375,207668.296875,57.3447244334,-5.19791507555,2007,8
172,1047X2,1047RPT16,1047,SCO,12,85.2800064087,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832769.9375,207668.296875,57.3447244334,-5.19791507555,1998,8
173,1047X3,1047RPT17,1047,SCO,12,85.785987854,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832438.0625,207269.6875,57.341579587,-5.20426806474,1998,11
174,1047X3,1047RPT17,1047,SCO,12,93.1121902466,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832438.0625,207269.6875,57.341579587,-5.20426806474,2007,11
175,1047X3,1047RPT17,1047,SCO,12,66.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832438.0625,207269.6875,57.341579587,-5.20426806474,1978,11
176,1047X4,1047RPT18,1047,SCO,12,91.630317688,2007,SAND,LIGHT(SANDY),NONE,832213.75,207644.796875,57.3397262201,-5.19787087874,2007,8
177,1047X4,1047RPT18,1047,SCO,12,78.0,1978,SAND,LIGHT(SANDY),NONE,832213.75,207644.796875,57.3397262201,-5.19787087874,1978,8
178,1047X4,1047RPT18,1047,SCO,12,87.9644470215,1998,SAND,LIGHT(SANDY),NONE,832213.75,207644.796875,57.3397262201,-5.19787087874,1998,8
179,1047X5,1047RPT19,1047,SCO,12,11.4846096039,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832305.4375,207875.171875,57.3406456857,-5.19412114739,2007,8
180,1047X5,1047RPT19,1047,SCO,12,45.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832305.4375,207875.171875,57.3406456857,-5.19412114739,1978,8
181,1047X5,1047RPT19,1047,SCO,12,12.9604597092,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832305.4375,207875.171875,57.3406456857,-5.19412114739,1998,8
182,1048X1,1048RPT11,1048,SCO,12,61.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832824.9375,222221.953125,57.3511270529,-4.95647638681,1978,11
183,1048X1,1048RPT11,1048,SCO,12,91.0368423462,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832824.9375,222221.953125,57.3511270529,-4.95647638681,1998,11
184,1048X1,1048RPT11,1048,SCO,12,93.1176986694,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832824.9375,222221.953125,57.3511270529,-4.95647638681,2007,11
185,1048X2,1048RPT12,1048,SCO,12,89.9475708008,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832773.125,222680.59375,57.3508409498,-4.9488275869,2007,8
186,1048X2,1048RPT12,1048,SCO,12,84.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832773.125,222680.59375,57.3508409498,-4.9488275869,1978,8
187,1048X2,1048RPT12,1048,SCO,12,97.2901535034,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,832773.125,222680.59375,57.3508409498,-4.9488275869,1998,8
188,1048X3,1048RPT13,1048,SCO,12,77.1845779419,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832422.25,222246.984375,57.3475243995,-4.95577042292,1998,11
189,1048X3,1048RPT13,1048,SCO,12,86.1020126343,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832422.25,222246.984375,57.3475243995,-4.95577042292,2007,11
190,1048X3,1048RPT13,1048,SCO,12,49.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832422.25,222246.984375,57.3475243995,-4.95577042292,1978,11
191,1048X4,1048RPT14,1048,SCO,12,85.1259307861,2007,SAND,LIGHT(SANDY),NONE,832214.1875,222596.765625,57.3457942059,-4.94981628567,2007,11
192,1048X4,1048RPT14,1048,SCO,12,54.9317703247,1998,SAND,LIGHT(SANDY),NONE,832214.1875,222596.765625,57.3457942059,-4.94981628567,1998,11
193,1048X4,1048RPT14,1048,SCO,12,26.0,1978,SAND,LIGHT(SANDY),NONE,832214.1875,222596.765625,57.3457942059,-4.94981628567,1978,11
194,1048X5,1048RPT15,1048,SCO,10,43.0,1978,SAND,LIGHT(SANDY),NONE,832328.3125,222867.4375,57.3469232711,-4.94540695301,1978,8
195,1048X5,1048RPT15,1048,SCO,10,14.1835899353,1998,SAND,LIGHT(SANDY),NONE,832328.3125,222867.4375,57.3469232711,-4.94540695301,1998,8
196,1048X5,1048RPT15,1048,SCO,10,17.4734802246,2007,SAND,LIGHT(SANDY),NONE,832328.3125,222867.4375,57.3469232711,-4.94540695301,2007,8
197,104X1,104RPT29,104,ENG,4,3.89559698105,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127804.039062,327218.5625,51.0449586058,-3.03958277181,2007,3
198,104X3,104RPT31,104,ENG,6,9.7082901001,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127510.921875,327881.625,51.0424070351,-3.03006753756,2007,4
199,104X4,104RPT32,104,ENG,4,4.34490203857,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,127082.296875,327196.375,51.0384668318,-3.03975389918,2007,3
200,104X5,104RPT33,104,ENG,4,3.66599702835,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127371.25,327206.40625,51.041065995,-3.03966901828,2007,3
201,1052X1,1052RPT3,1052,SCO,2,14.6472597122,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832874.0625,282228.25,57.371038825,-3.95997591341,1998,2
202,1052X1,1052RPT3,1052,SCO,2,28.3558807373,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832874.0625,282228.25,57.371038825,-3.95997591341,2007,2
203,1052X2,1052RPT4,1052,SCO,2,28.0,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832721.75,282645.21875,57.3697791594,-3.9529743874,1978,2
204,1052X2,1052RPT4,1052,SCO,2,62.8301887512,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832721.75,282645.21875,57.3697791594,-3.9529743874,1998,2
205,1052X2,1052RPT4,1052,SCO,2,11.4145002365,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832721.75,282645.21875,57.3697791594,-3.9529743874,2007,2
206,1052X3,1052RPT5,1052,SCO,2,12.1771602631,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832377.75,282233.6875,57.3665846261,-3.95964787294,1998,2
207,1052X3,1052RPT5,1052,SCO,2,83.0,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832377.75,282233.6875,57.3665846261,-3.95964787294,1978,2
208,1052X3,1052RPT5,1052,SCO,2,7.80977582932,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832377.75,282233.6875,57.3665846261,-3.95964787294,2007,2
209,1052X4,1052RPT6,1052,SCO,2,74.5440292358,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832133.625,282570.15625,57.364479924,-3.9539408634,2007,2
210,1052X4,1052RPT6,1052,SCO,2,65.0,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832133.625,282570.15625,57.364479924,-3.9539408634,1978,2
211,1052X4,1052RPT6,1052,SCO,2,50.2851486206,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,832133.625,282570.15625,57.364479924,-3.9539408634,1998,2
212,1052X5,1052RPT7,1052,SCO,2,12.2367296219,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832339.9375,282823.5625,57.3663973946,-3.94982900939,2007,2
213,1052X5,1052RPT7,1052,SCO,2,61.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832339.9375,282823.5625,57.3663973946,-3.94982900939,1978,2
214,1052X5,1052RPT7,1052,SCO,2,88.3285827637,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832339.9375,282823.5625,57.3663973946,-3.94982900939,1998,2
215,1054X1,1054RPT17,1054,SCO,2,13.6400098801,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832931.75,312317.65625,57.3783504387,-3.45988162879,2007,2
216,1054X2,1054RPT18,1054,SCO,2,8.46848011017,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832692.6875,312250.9375,57.3761908533,-3.46090542005,2007,1
217,1054X3,1054RPT19,1054,SCO,11,8.4939699173,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832403.0,312626.0,57.3736617167,-3.45456746672,2007,8
218,1054X4,1054RPT20,1054,SCO,8,57.508480072,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832160.5625,312632.40625,57.371485908,-3.45437478925,2007,8
219,1054X5,1054RPT21,1054,SCO,5,24.1607608795,2007,UNKN,LIGHT(SANDY),NONE,832673.1875,312178.59375,57.3760017862,-3.46210107553,2007,4
220,1056X1,1056RPT14,1056,SCO,12,95.995300293,2007,UNKN,LIGHT(SANDY),NONE,832940.0,342136.65625,57.3831974713,-2.96406815863,2007,12
221,1056X2,1056RPT15,1056,SCO,2,41.1118011475,2007,UNKN,LIGHT(SANDY),NONE,832662.3125,342520.40625,57.3807521438,-2.95762136291,2007,2
222,1056X4,1056RPT16,1056,SCO,2,19.1508598328,2007,UNKN,LIGHT(SANDY),NONE,832073.0,342583.625,57.3754672738,-2.95643227296,2007,2
223,1056X5,1056RPT17,1056,SCO,10,15.1135797501,2007,UNKN,LIGHT(SANDY),NONE,832415.5,342113.5625,57.3784837854,-2.96432851815,2007,2
224,1057X1,1057RPT11,1057,SCO,2,56.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832620.125,357810.125,57.3820504591,-2.70334844587,1978,2
225,1057X1,1057RPT11,1057,SCO,2,45.4921607971,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832620.125,357810.125,57.3820504591,-2.70334844587,1998,2
226,1057X2,1057RPT12,1057,SCO,2,32.7209014893,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832493.8125,357657.0,57.3809016636,-2.70587318782,1998,2
227,1057X2,1057RPT12,1057,SCO,2,41.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832493.8125,357657.0,57.3809016636,-2.70587318782,1978,2
228,1057X3,1057RPT13,1057,SCO,2,30.9028491974,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832542.0625,357451.96875,57.3813158798,-2.70929122729,1998,2
229,1057X3,1057RPT13,1057,SCO,2,25.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832542.0625,357451.96875,57.3813158798,-2.70929122729,1978,2
230,1057X4,1057RPT14,1057,SCO,10,83.7280807495,2007,SILT,ALL,NONE,832217.0625,357297.28125,57.378382214,-2.71180713018,2007,11
231,1057X4,1057RPT14,1057,SCO,10,95.6724090576,1998,SILT,ALL,NONE,832217.0625,357297.28125,57.378382214,-2.71180713018,1998,11
232,1057X4,1057RPT14,1057,SCO,10,11.0,1978,SILT,ALL,NONE,832217.0625,357297.28125,57.378382214,-2.71180713018,1978,11
233,1057X5,1057RPT25,1057,SCO,2,28.5518894196,2007,MUD,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832780.3125,357255.96875,57.3834374292,-2.71259226198,2007,2
234,1057X5,1057RPT24,1057,SCO,2,67.8300323486,1998,MUD,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832780.3125,357255.96875,57.3834374292,-2.71259226198,1998,2
235,1058X1,1058RPT16,1058,SCO,11,81.2272796631,2007,SILT,ALL,NONE,832618.8125,372224.125,57.383149745,-2.46362632332,2007,12
236,1058X2,1058RPT17,1058,SCO,11,28.7745094299,2007,SILT,ALL,NONE,832782.5625,372594.1875,57.3846431275,-2.45748985111,2007,12
237,1058X3,1058RPT18,1058,SCO,11,77.9925003052,2007,SILT,ALL,NONE,832188.25,372605.96875,57.3793055032,-2.45722742723,2007,3
238,1058X5,1058RPT20,1058,SCO,5,10.7513999939,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,832391.0625,372757.5,57.3811363675,-2.45473001651,2007,4
239,1058X6,1058RPT29,1058,SCO,11,85.6340789795,2007,SILT,ALL,NONE,832135.25,372221.1875,57.3788062555,-2.4636201209,2007,3
240,1063X1,1063RPT16,1063,SCO,12,43.6970291138,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847901.125,117242.34375,57.4331185062,-6.71320367755,2007,12
241,1063X2,1063RPT17,1063,SCO,12,86.6240997314,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847781.25,117758.4375,57.4323661063,-6.70449914595,2007,8
242,1063X3,1063RPT18,1063,SCO,12,95.9895019531,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847504.8125,117235.515625,57.4295663856,-6.71285995809,2007,8
243,1063X4,1063RPT19,1063,SCO,12,95.8683166504,2007,SILT,ALL,NONE,847188.25,117638.234375,57.4269827409,-6.70581148788,2007,8
244,1063X5,1063RPT20,1063,SCO,12,95.4704971313,2007,SILT,ALL,NONE,847348.5625,117883.265625,57.428570021,-6.70192933997,2007,8
245,1067X1,1067RPT16,1067,SCO,12,5.08981990814,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,847866.5625,177171.21875,57.4661648226,-5.71730319022,2007,10
246,1067X2,1067RPT17,1067,SCO,10,35.3305702209,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,847814.625,177651.484375,57.4659348374,-5.70926674714,2007,11
247,1067X3,1067RPT18,1067,SCO,10,88.3785324097,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,847356.1875,177835.78125,57.4619157839,-5.705784527,2007,10
248,1067X4,1067RPT19,1067,SCO,12,94.5059127808,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,847156.5,177538.75,57.4599803482,-5.71054346784,2007,11
249,1067X5,1067RPT20,1067,SCO,12,78.4441223145,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,847504.0,177339.28125,57.4629974262,-5.71417738366,2007,10
250,1072X1,1072RPT16,1072,SCO,5,5.08870792389,2007,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847891.5625,252186.78125,57.4970477132,-4.46809967227,2007,4
251,1072X1,1072RPT16,1072,SCO,5,4.3451590538,1998,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847891.5625,252186.78125,57.4970477132,-4.46809967227,1998,4
252,1072X1,1072RPT16,1072,SCO,5,4.0,1978,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847891.5625,252186.78125,57.4970477132,-4.46809967227,1978,4
253,1072X2,1072RPT17,1072,SCO,4,5.00203323364,1998,UNKN,LIGHT TO MEDIUM,NONE,847804.3125,252651.125,57.4964159734,-4.46030697949,1998,4
254,1072X2,1072RPT17,1072,SCO,4,4.4773440361,2007,UNKN,LIGHT TO MEDIUM,NONE,847804.3125,252651.125,57.4964159734,-4.46030697949,2007,4
255,1072X3,1072RPT18,1072,SCO,6,4.86265277863,2007,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847399.4375,252234.546875,57.4926468855,-4.46700539585,2007,4
256,1072X3,1072RPT18,1072,SCO,6,7.0,1978,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847399.4375,252234.546875,57.4926468855,-4.46700539585,1978,4
257,1072X3,1072RPT18,1072,SCO,6,5.68530988693,1998,CLAY,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847399.4375,252234.546875,57.4926468855,-4.46700539585,1998,4
258,1072X4,1072RPT19,1072,SCO,5,9.83946037292,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847211.125,252665.890625,57.4910973816,-4.45970262751,2007,4
259,1072X4,1072RPT19,1072,SCO,5,8.0,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847211.125,252665.890625,57.4910973816,-4.45970262751,1978,4
260,1072X4,1072RPT19,1072,SCO,5,6.30538797379,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847211.125,252665.890625,57.4910973816,-4.45970262751,1998,4
261,1075X1,1075RPT14,1075,SCO,1,88.9217987061,1998,UNKN,LIGHT(SANDY),NONE,847874.4375,297277.46875,57.5093667159,-3.71616839539,1998,2
262,1075X1,1075RPT14,1075,SCO,1,2.0,1978,UNKN,LIGHT(SANDY),NONE,847874.4375,297277.46875,57.5093667159,-3.71616839539,1978,2
263,1075X1,1075RPT14,1075,SCO,1,95.1712265015,2007,UNKN,LIGHT(SANDY),NONE,847874.4375,297277.46875,57.5093667159,-3.71616839539,2007,2
264,1075X2,1075RPT15,1075,SCO,1,9.55505084991,2007,UNKN,ALL,NONE,847826.125,297700.9375,57.5090287418,-3.70908362352,2007,2
265,1075X2,1075RPT15,1075,SCO,1,5.0,1978,UNKN,ALL,NONE,847826.125,297700.9375,57.5090287418,-3.70908362352,1978,2
266,1075X3,1075RPT16,1075,SCO,2,28.0312595367,1998,UNKN,ALL,NONE,847402.0,297252.71875,57.5051193351,-3.71638204342,1998,2
267,1075X3,1075RPT16,1075,SCO,2,24.6212005615,2007,UNKN,ALL,NONE,847402.0,297252.71875,57.5051193351,-3.71638204342,2007,2
268,1075X3,1075RPT16,1075,SCO,2,14.0,1978,UNKN,ALL,NONE,847402.0,297252.71875,57.5051193351,-3.71638204342,1978,2
269,1075X5,1075RPT18,1075,SCO,6,11.8249502182,1998,UNKN,LIGHT(SANDY),NONE,847310.8125,297812.65625,57.504427341,-3.70700388895,1998,2
270,1075X5,1075RPT18,1075,SCO,6,29.0,1978,UNKN,LIGHT(SANDY),NONE,847310.8125,297812.65625,57.504427341,-3.70700388895,1978,2
271,1075X5,1075RPT18,1075,SCO,6,10.1527204514,2007,UNKN,LIGHT(SANDY),NONE,847310.8125,297812.65625,57.504427341,-3.70700388895,2007,2
272,1077X1,1077RPT13,1077,SCO,5,7.08765077591,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847786.0625,327621.3125,57.5144441107,-3.20983711824,2007,5
273,1077X2,1077RPT14,1077,SCO,2,7.30081415176,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847484.4375,327437.71875,57.5117059736,-3.21281106019,2007,2
274,1077X3,1077RPT15,1077,SCO,2,8.97180461884,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847523.75,327214.75,57.5120231918,-3.21654348598,2007,2
275,1077X4,1077RPT16,1077,SCO,2,41.5134315491,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847151.625,327254.09375,57.5086876676,-3.21577576625,2007,2
276,1080X4,1080RPT22,1080,SCO,6,8.64920425415,2007,GRAVEL,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,847103.6875,372650.75,57.5132830303,-2.45815551171,2007,1
277,1082X5,1082RPT18,1082,SCO,5,8.70188331604,1998,UNKN,ALL,NONE,847485.0,402638.59375,57.5175335823,-1.9576075458,1998,4
278,1082X5,1082RPT18,1082,SCO,5,15.9909095764,2007,UNKN,ALL,NONE,847485.0,402638.59375,57.5175335823,-1.9576075458,2007,4
279,1084X1,1084RPT17,1084,SCO,4,2.37571001053,2007,SAND,LIGHT TO MEDIUM,NONE,867881.125,72243.234375,57.5815723468,-7.48621257732,2007,18
280,1084X2,1084RPT18,1084,SCO,11,19.0450992584,2007,SAND,LIGHT TO MEDIUM,NONE,867850.875,72710.046875,57.5816400604,-7.47840112932,2007,5
281,1084X4,1084RPT20,1084,SCO,4,3.27855992317,2007,SAND,LIGHT TO MEDIUM,NONE,867098.1875,72682.6171875,57.5748901736,-7.4778434149,2007,18
282,1087X1,1087RPT16,1087,SCO,10,73.8416824341,2007,SILT,ALL,NONE,862675.75,147358.421875,57.5832151898,-6.22833519081,2007,10
283,1087X2,1087RPT17,1087,SCO,10,96.6024627686,2007,SILT,ALL,NONE,862810.6875,147763.28125,57.5846501494,-6.22172318236,2007,12
284,1087X3,1087RPT18,1087,SCO,12,91.4352722168,2007,SILT,ALL,NONE,862369.5625,147222.234375,57.5803962256,-6.23028764473,2007,10
285,1087X4,1087RPT19,1087,SCO,12,96.0285415649,2007,SILT,ALL,NONE,862115.6875,147682.578125,57.5783792877,-6.22234674567,2007,12
286,1087X5,1087RPT20,1087,SCO,12,95.7601928711,2007,SILT,ALL,NONE,862288.4375,147961.703125,57.5800825379,-6.21787143111,2007,12
287,108X2,108RPT27,108,ENG,5,18.7714290619,2007,UNKN,ALL,NONE,127804.515625,387841.625,51.0494575245,-2.17482664557,2007,4
288,108X3,108RPT28,108,ENG,6,19.4718093872,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127365.484375,387779.5625,51.0455083687,-2.17569706441,2007,4
289,108X4,108RPT29,108,ENG,5,7.80798387527,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127191.476562,387343.46875,51.0439341439,-2.18191164682,2007,3
290,108X5,108RPT30,108,ENG,5,10.7473096848,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127488.390625,387106.46875,51.0465987138,-2.18530291767,2007,3
291,108X6,108RPT43,108,ENG,5,10.0539903641,2007,MUD,MEDIUM TO HEAVY,VARIABLE,127754.414062,387447.0,51.0489984612,-2.18045474277,2007,4
292,1090X1,1090RPT10,1090,SCO,10,94.8706283569,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862858.0,207207.578125,57.6143704473,-5.22930509163,2007,12
293,1090X1,1090RPT10,1090,SCO,10,94.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862858.0,207207.578125,57.6143704473,-5.22930509163,1978,12
294,1090X2,1090RPT11,1090,SCO,12,94.0826034546,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862752.5625,207707.671875,57.6136382896,-5.22086413502,2007,12
295,1090X2,1090RPT11,1090,SCO,10,85.3119888306,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862752.5625,207707.671875,57.6136382896,-5.22086413502,1998,12
296,1090X3,1090RPT12,1090,SCO,12,95.3101730347,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862365.875,207228.53125,57.6099659845,-5.2285631677,2007,12
297,1090X3,1090RPT12,1090,SCO,10,93.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862365.875,207228.53125,57.6099659845,-5.2285631677,1978,12
298,1090X4,1090RPT13,1090,SCO,12,92.6769332886,2007,SAND,LIGHT(SANDY),NONE,862152.0,207610.5,57.6082109471,-5.22201086101,2007,10
299,1090X4,1090RPT13,1090,SCO,10,67.0,1978,SAND,LIGHT(SANDY),NONE,862152.0,207610.5,57.6082109471,-5.22201086101,1978,10
300,1090X5,1090RPT14,1090,SCO,12,94.0,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862294.4375,207924.40625,57.6096220777,-5.21687890995,1978,12
301,1090X5,1090RPT14,1090,SCO,12,91.5397567749,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862294.4375,207924.40625,57.6096220777,-5.21687890995,2007,12
302,1092X1,1092RPT15,1092,SCO,10,43.5004692078,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),LOW,862921.5625,237299.015625,57.6267999599,-4.72628202766,2007,11
303,1092X2,1092RPT16,1092,SCO,12,40.6157188416,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,862702.9375,237723.46875,57.6249913919,-4.71903653956,2007,5
304,1092X3,1092RPT17,1092,SCO,10,93.1446685791,2007,SILT,ALL,NONE,862392.4375,237280.953125,57.6220460585,-4.72622820276,2007,10
